SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
6017	Danke im für Hillfe Mit freundlichen Grüßen Eva Schmidt	Hillfe	13	19		Hilfe	
6018	Hallo Friedrich !!!						
6019	Tud mir Leid .	Tud	0	3		Tut	
6020	Aber Ich brauche Hilfe .	Ich	5	8		ich	
6021	Bitte .						
6022	Meine liebe Hund Hasso breibe bei die 2 Wochen .	breibe	23	29		bleibt	
6023	Meines Kats mit andere Freund .	Kats	7	11		Katze	
6024	Datun : 05-01-12 bis 19-01-12 .	Datun	0	5		Datum	
6025	warum ????						
6026	Ich habe eine Einladun Urlaub in NAIRObi , KenniA ( África ) 40 C an F. Das ist sehr gut für mich .	Einladun	14	22		Einladung	
6026	Ich habe eine Einladun Urlaub in NAIRObi , KenniA ( África ) 40 C an F. Das ist sehr gut für mich .	NAIRObi	33	40		Nairobi	
6026	Ich habe eine Einladun Urlaub in NAIRObi , KenniA ( África ) 40 C an F. Das ist sehr gut für mich .	KenniA	43	49		Kenia	
6026	Ich habe eine Einladun Urlaub in NAIRObi , KenniA ( África ) 40 C an F. Das ist sehr gut für mich .	África	52	58		Afrika	
6027	Ich fliege 05-01-12 FRanKfurt Abend 23:00 .	FRanKfurt	20	29		Frankfurt	
6028	Und zurücke ( fliege ) 19-01-12 14.30 Nach Mittags .	zurücke	4	11		zurück	
6028	Und zurücke ( fliege ) 19-01-12 14.30 Nach Mittags .	Nach	38	42		Nachmittags	
6028	Und zurücke ( fliege ) 19-01-12 14.30 Nach Mittags .	Mittags	43	50		Nachmittags	
6029	Ein sehr schön Grüße und Große Vielen Danke .	Große	25	30		große	
6029	Ein sehr schön Grüße und Große Vielen Danke .	Vielen	31	37		vielen	
6029	Ein sehr schön Grüße und Große Vielen Danke .	Danke	38	43		Dank	
6030	Liebe Maria , wie gehts dir ?						
6031	Mir geht gut , ich habe 7 Tage Uhlaub .	Uhlaub	31	37		Urlaub	
6032	Ich möchte meine Eltern besuchen in Hessen und dann fahren wir zusammen nach Stadt X zu meiner Tante .						
6033	Mein Uhrlaub ist von 7 bis 13 Januar .	Uhrlaub	5	12		Urlaub	
6034	Ich habe eine Bitte für dich .						
6035	Kannst du um meine Katze kümmern ?						
6036	Die Katzenfutter und Milch habe ich gekauft .						
6037	Du muss die Katze 3 Mal pro Tag futtern .	futtern	32	39		füttern	
6038	Kannst du mir helfen ?						
6039	Schreib bitte diene Antwort so schnell wie möglich .						
6040	Ich danke dir .						
6041	Ein Kuß von mir .	Kuß	4	7		Kuss	
6042	Deine Freundin Eva .						
6043	4.01.2012 .						
6044	Liebe Maria Hallo !						
6045	Wie gehts ?						
6046	Lange Zeit haben wir nicht geschprochen .	geschprochen	27	39		gesprochen	
6047	Ich habe eine techniche problem mit meine Handy und kann nicht anrufen , aber morgen alles kommt normal und ich probiere ruf ich an .	techniche	14	23		technische	
6047	Ich habe eine techniche problem mit meine Handy und kann nicht anrufen , aber morgen alles kommt normal und ich probiere ruf ich an .	problem	24	31		Problem	
6048	Ich habe eine Frage : Kennst du meine/meinen Hund Hasso .						
6049	Ist schon 1 Jahre alt .						
6050	Kann er zu dir bleiben 10 Tage in deine Hof ?						
6051	Ich muß fahren nach Rumänien am 10.01.2012 für erklären meine Stellung .	muß	4	7		muss	
6052	Ich komme zurück am 19.01 Ich warte eine kurtze antwort für diese mail und morgen ruf ich an .	kurtze	41	47		kurze	
6052	Ich komme zurück am 19.01 Ich warte eine kurtze antwort für diese mail und morgen ruf ich an .	antwort	48	55		Antwort	
6052	Ich komme zurück am 19.01 Ich warte eine kurtze antwort für diese mail und morgen ruf ich an .	mail	66	70		Mail	
6053	Süsse Grüße Eva	Süsse	0	5		Süße	
6054	Stadt X , 06.01.2012 Liebe Julia , ich fahre für ein paar Tage nach stadt X. kannst du mein Hund aufpasen .	stadt	68	73		Stadt X	
6054	Stadt X , 06.01.2012 Liebe Julia , ich fahre für ein paar Tage nach stadt X. kannst du mein Hund aufpasen .	X.	74	76		Stadt X.	
6054	Stadt X , 06.01.2012 Liebe Julia , ich fahre für ein paar Tage nach stadt X. kannst du mein Hund aufpasen .	aufpasen	97	105		aufpassen	
6055	ich gehe vondreitag besuch Bruden .	ich	0	3		Ich	
6055	ich gehe vondreitag besuch Bruden .	vondreitag	9	19		von drei Tage	
6056	Vielen Dank voraus für Ihre Hilfe .	voraus	12	18		Voraus	
6057	Liebe Grüße Eva Schmidt						
6058	Liebe Maria , Wie geht es Dir ?	Wie	14	17		wie	
6059	Mir gehts gut .						
6060	Ich habe neue Arbeit gefunden .						
6061	Gefällt mir sehr , aber habe ich ein Problem .						
6062	Ich muß ins Ausland auf drei Tage fahren , und kann ich mein Hund nicht mitnehmen .	muß	4	7		muss	
6063	Aus diesem Grund stelle ich dir eine Frage , ob kannst du um meinem Hund kümmern ?						
6064	Ich warte ungeduldig auf deine positive Antwort .						
6065	Du kennst mein Yorkshire sehr gut und weisst , dass er sehr lieb ist .	weisst	38	44		weißt	
6066	Schöne Grüße !						
6067	Eva						
6068	Liebe Maria Weil ich ab dem 3 März mache urlaub bitte aufpassen auf maine katze , Nur 2 mal pro tag futer und geben milch Danke Stefan	urlaub	41	47		Urlaub	
6068	Liebe Maria Weil ich ab dem 3 März mache urlaub bitte aufpassen auf maine katze , Nur 2 mal pro tag futer und geben milch Danke Stefan	maine	68	73		meine	
6068	Liebe Maria Weil ich ab dem 3 März mache urlaub bitte aufpassen auf maine katze , Nur 2 mal pro tag futer und geben milch Danke Stefan	katze	74	79		Katze	
6068	Liebe Maria Weil ich ab dem 3 März mache urlaub bitte aufpassen auf maine katze , Nur 2 mal pro tag futer und geben milch Danke Stefan	tag	96	99		Tag	
6068	Liebe Maria Weil ich ab dem 3 März mache urlaub bitte aufpassen auf maine katze , Nur 2 mal pro tag futer und geben milch Danke Stefan	futer	100	105		Futter	
6068	Liebe Maria Weil ich ab dem 3 März mache urlaub bitte aufpassen auf maine katze , Nur 2 mal pro tag futer und geben milch Danke Stefan	milch	116	121		Milch	
6069	Sehr geehrt Frau Schmidt , ich bin ein paar Tage nicht zu Hause .						
6070	Ich fahre am Sonntag in Stadt X. Konnen Sie zwei Tage um meine Katze kummern ?	kummern	69	76		kümmern	
6071	Ich danke dir sehr .						
6072	Bitte antwortet mich .						
6073	Stadt X , 06.01.2012 Liebe Maria am Samstag um 14 Uhr .						
6074	nachmitag flige ich nach Polen .	nachmitag	0	9		Nachmittag	
6074	nachmitag flige ich nach Polen .	flige	10	15		fliege	
6075	Können Sie bitte meine Katze füttern .						
6076	Ich werfe Meinen Schlüssel ich Ihren brifkasten .	Meinen	10	16		meinen	
6076	Ich werfe Meinen Schlüssel ich Ihren brifkasten .	brifkasten	37	47		Briefkasten	
6077	Am Freitag bin ich zurück .						
6078	Monika bytte dier nicht fergesen .	bytte	7	12		bitte	
6078	Monika bytte dier nicht fergesen .	fergesen	24	32		vergessen	
6079	Danke für Ihre Hilfe .						
6080	Mit freundlichen Grüßen .						
6081	Stadt X 06.01.012 Leibe Maria In paar tag bin ich nicht Zu Hause .	tag	38	41		Tag	
6081	Stadt X 06.01.012 Leibe Maria In paar tag bin ich nicht Zu Hause .	Zu	56	58		zu	
6082	Ich gehe meine Tante besuchen , vor vier tage .	tage	41	45		Tage	
6083	Ich wollte dir fragen ob du Konntet mein Hund aufpasen Ich farhe um Samstag bis Mittwoch bin ich zurück , Bitte rufe mich an wenn get Ich frohe mich viele dank für diene hilfe mit freundlichen Grüßen Julia	Konntet	28	35		Könntest	
6083	Ich wollte dir fragen ob du Konntet mein Hund aufpasen Ich farhe um Samstag bis Mittwoch bin ich zurück , Bitte rufe mich an wenn get Ich frohe mich viele dank für diene hilfe mit freundlichen Grüßen Julia	aufpasen	46	54		aufpassen	
6083	Ich wollte dir fragen ob du Konntet mein Hund aufpasen Ich farhe um Samstag bis Mittwoch bin ich zurück , Bitte rufe mich an wenn get Ich frohe mich viele dank für diene hilfe mit freundlichen Grüßen Julia	farhe	59	64		fahre	
6083	Ich wollte dir fragen ob du Konntet mein Hund aufpasen Ich farhe um Samstag bis Mittwoch bin ich zurück , Bitte rufe mich an wenn get Ich frohe mich viele dank für diene hilfe mit freundlichen Grüßen Julia	get	130	133		geht	
6083	Ich wollte dir fragen ob du Konntet mein Hund aufpasen Ich farhe um Samstag bis Mittwoch bin ich zurück , Bitte rufe mich an wenn get Ich frohe mich viele dank für diene hilfe mit freundlichen Grüßen Julia	dank	155	159		Dank	
6083	Ich wollte dir fragen ob du Konntet mein Hund aufpasen Ich farhe um Samstag bis Mittwoch bin ich zurück , Bitte rufe mich an wenn get Ich frohe mich viele dank für diene hilfe mit freundlichen Grüßen Julia	hilfe	170	175		Hilfe	
6084	Stadt X , 06.01.2012 Liebe Maria , Wie geht ´s dir .	Wie	35	38		wie	
6085	ich will Am Wochenend nach Luxemburg fahren , und mein Affe ist ganz allein zu Haus .	ich	0	3		Ich	
6085	ich will Am Wochenend nach Luxemburg fahren , und mein Affe ist ganz allein zu Haus .	Am	9	11		am	
6086	Wenn du eine Zeit hast , kannst du bitte mich anrufen : weil möchte ich meine Affe kümmern .						
6087	Vielen Dank im voraus für deine Hilfe .	voraus	15	21		Voraus	
6088	viele Grüße .	viele	0	5		Viele	
6089	Julia						
6090	Hallo Maria , Ich bin zwei Tage nicht zu Hause Am Samstag ich fahre nach Stadt X Können Sie bitte meine Katze füttern .	Ich	14	17		ich	
6091	Fille Danke .	Fille	0	5		Vielen	
6092	Liebe Maria , Ich fahre am Freitag nach Köln , Kanst du bitte mein Kleine und süsse Hund kümmern .	Ich	14	17		ich	
6092	Liebe Maria , Ich fahre am Freitag nach Köln , Kanst du bitte mein Kleine und süsse Hund kümmern .	Kanst	47	52		kannst	
6092	Liebe Maria , Ich fahre am Freitag nach Köln , Kanst du bitte mein Kleine und süsse Hund kümmern .	Kleine	67	73		kleine	
6092	Liebe Maria , Ich fahre am Freitag nach Köln , Kanst du bitte mein Kleine und süsse Hund kümmern .	süsse	78	83		süße	
6093	Tut mir sehr leid , ich kann nicht meine Hund mitnehmen .						
6094	Ich bin am Sonntagabend wider da .	wider	24	29		wieder	
6095	Vielen Dank im Voraus für Deine Hilfe .						
6096	Mit Fröndlischen Grüsen Friedrich	Fröndlischen	4	16		freundlichen	
6096	Mit Fröndlischen Grüsen Friedrich	Grüsen	17	23		Grüßen	
6097	Hallo Maria !						
6098	Ich bin ein paar Tage nicht zu Hause .						
6099	Meine problem ist : ich kann die Haustiere nicht mitnehmen .	problem	6	13		Problem	
6100	Bitte können Sie mir helfen ?						
6101	Meine Katze und mein Hund müssen jeden Tag essen trinken und spazieren gehen .						
6102	Von Montag bis Donnerstag fahre ich zu meine Kuzine nach Stadt X. Liebe Größe von Katharina	Kuzine	45	51		Cousine	
6103	Hallo Frau Müller Stadt X 06-01-2012 Ich fliege Am Montag un 7 uhr nach Moskau Können Sie bitte meine Katze füttern ?	Am	48	50		am	
6103	Hallo Frau Müller Stadt X 06-01-2012 Ich fliege Am Montag un 7 uhr nach Moskau Können Sie bitte meine Katze füttern ?	un	58	60		um	
6103	Hallo Frau Müller Stadt X 06-01-2012 Ich fliege Am Montag un 7 uhr nach Moskau Können Sie bitte meine Katze füttern ?	uhr	63	66		Uhr	
6104	Ich werfe meinen Schlüssel in dar Briefkasten .	dar	30	33		der	
6105	Am Freitag bin ich Zurück Vielen Dak im Voraus für Ihre Hilfe	Zurück	19	25		zurück	
6105	Am Freitag bin ich Zurück Vielen Dak im Voraus für Ihre Hilfe	Dak	33	36		Dank	
6106	Stadt X. 05 Januar 2011 .						
6107	Lpiebe Julia Ich habe geKauft eine wochenend Farkarte gekauft , Stadt X Stadt Y Aber ich fahre nicht warum Meiner Groß Oma ist sehr KranK .	Lpiebe	0	6		Liebe	
6107	Lpiebe Julia Ich habe geKauft eine wochenend Farkarte gekauft , Stadt X Stadt Y Aber ich fahre nicht warum Meiner Groß Oma ist sehr KranK .	geKauft	22	29		gekauft	
6107	Lpiebe Julia Ich habe geKauft eine wochenend Farkarte gekauft , Stadt X Stadt Y Aber ich fahre nicht warum Meiner Groß Oma ist sehr KranK .	wochenend	35	44		Wochenendfahrkarte	
6107	Lpiebe Julia Ich habe geKauft eine wochenend Farkarte gekauft , Stadt X Stadt Y Aber ich fahre nicht warum Meiner Groß Oma ist sehr KranK .	Farkarte	45	53		Wochenendfahrkarte	
6107	Lpiebe Julia Ich habe geKauft eine wochenend Farkarte gekauft , Stadt X Stadt Y Aber ich fahre nicht warum Meiner Groß Oma ist sehr KranK .	KranK	132	137		krank	
6108	Ich besuch meine Oma .						
6109	Dann , ist eine Einladum für dich .	Einladum	16	24		Einladung	
6110	Schäde ich oder Du Komme nicht .	Schäde	0	6		Schade	
6110	Schäde ich oder Du Komme nicht .	Komme	19	24		komme	
6111	BiTTe , schön für meiner Herz du fahre .	BiTTe	0	5		Bitte	
6112	DanKe Ticket gütig Katharina 12-15-01-2012	DanKe	0	5		Danke	
6113	Hallo , Julia , wie gehet ´s dir ?	gehet	20	25		geht	
6114	Mir gehts gut , aber ich habe ein Problem .	gehts	4	9		geht´s	
6115	Am Wochenende wollte ich nach Stadt X fahren .						
6116	Ich habe schon die Bahnkarte gekauft .						
6117	Aber jetzt kann ich nicht fahren , meine Schwester hat mich angerufen , sie will mich am Samstag besuchen Möchtest du nach Stadt X fahren ?						
6118	Ruf mich schnell an und ich schicke dir meine Bahnkarte .						
6119	Ich kusse dich Deine Freundin Katharina .	kusse	4	9		küsse	
6120	Stadt Y , 5 .						
6121	Dezember 2012						
6122	Hallo Maria !						
6123	Eine Woche zuruck habe ich Reise nach Berlin gekauft .	zuruck	11	17		zurück	
6124	Leider bin ich krank heute und kann ich nicht Berlin ansehen .						
6125	Gebe ich Reisekarte dir um du nach Berlin fahren könnte und viel Sehenwürdigkeiten ansehen .						
6126	Berlin ist riesige Stadt , hat zwei Tiergarten , U-Bahn , zahlreiche Museums , Fluss Spree , Bundestag , Bundesrat , großes Stadion , Denkmalen der Deutsche Geschichte , viel Bäümen in verschiedenen Garten .	Bäümen	175	181		Bäume	
6127	Du wirst viel Spaß haben .						
6128	Wünsche ich Sie angenehme und glückliche Reise .						
6129	Dein freund FRIEDRICH	freund	5	11		Freund	
6130	Sehr Damen und Herren , Ich suche eine 3 Zimmer Wohnung .	Ich	24	27		ich	
6130	Sehr Damen und Herren , Ich suche eine 3 Zimmer Wohnung .	3	39	40		Dreizimmerwohnung	
6130	Sehr Damen und Herren , Ich suche eine 3 Zimmer Wohnung .	Zimmer	41	47		Dreizimmerwohnung	
6130	Sehr Damen und Herren , Ich suche eine 3 Zimmer Wohnung .	Wohnung	48	55		Dreizimmerwohnung	
6130	Sehr Damen und Herren , Ich suche eine 3 Zimmer Wohnung .	.	56	57		Dreizimmerwohnung	
6131	Meine Wohnung ist 2 Zimmer .						
6132	Meine Wohnung für unsere ist zu Klein , weil ich 2 Kinder habe .	Klein	32	37		klein	
6133	Ich möchte auch große Balkon .						
6134	Die miete muss 600 € kalt pro Monat sein .	miete	4	9		Miete	
6135	Ich bin sehr zufrieden .						
6136	Mit freundliche Grüße , Julia Müller						
6137	Sehr geeherter Damen und Herren , ich brauche eine neue Wohnung mit 3 bis 4 Zimmern .	geeherter	5	14		geehrter	
6138	Ich brauche eine große Küche , Wohnzimmer , Schlafzimmer und zwei Kindern Zimmer .	Kindern	66	73		Kinderzimmern	
6138	Ich brauche eine große Küche , Wohnzimmer , Schlafzimmer und zwei Kindern Zimmer .	Zimmer	74	80		Kinderzimmern	
6139	Ich brauche auch eine große Balkon .						
6140	Die Miete kostet bis 800 Euro .						
6141	Wem Sie fragen haben , bitte rufen Sie zu uns .	fragen	8	14		Fragen	
6142	Mit freundliche Grüße Julia						
6143	Sehr Damen und Herren Ich suche eine neue Wohnung .						
6144	Die Wohnung muss 3 Zimmer haben , weil meine Familia große ist .	Familia	45	52		Familie	
6145	Wir sind zwei Erwachsene und zwei Kinder .						
6146	Die Wohnung muss bis 100m ² sein .						
6147	Die Miete muss bis 600 € pro Monat Kalt sein .	Kalt	35	39		kalt	
6148	Ich habe ein Auto , denn ich brauche eine Garage .						
6149	Wenn die Wohnung Erdgeschoss ist , ich bin sehr zufrieden .						
6150	Mit freundliche Grüße Julia						
6151	Sehr geehrter Herr Glaab , mein Mann und ich suchen eine neue Wohnung in X. Wir interessieren uns für eine Wohnung mit vier Zimmern und einem Balkon .						
6152	Und wir brauchen auch eine Garage .						
6153	Trotzdem haben wir ein Budget von 300 € bis 350 € pro Monat .						
6154	Wir höffen dass Sie uns hilfen kann .	höffen	4	10		hoffen	
6155	Wenn Sie Frage haben , schreiben Sie bitte uns .						
6156	Viele Grüße , Maria Julia Müller						
6157	Stadt X , 09.01.2012 Liebe Julia .						
6158	ich habe eine Fahrkarte für einen Wochenendausflug gekauft , aber ich kann nicht fahren .						
6159	Ich bin krank , ich habe Grippe .						
6160	Diese Ticket ist nach Stadt Y. Für nächste wochenende .	wochenende	43	53		Wochenende	
6161	Möchtest du diese Fahrkarte haben ?						
6162	Diese will meine geschenk für dir !	geschenk	17	25		Geschenk	
6163	Viel Spaß !						
6164	Alles Liebe Stefan						
6165	Stadt X ,09,01,2012 Liebe Julia : Wie geht es dir ?						
6166	Ich habe lange nicht gehört dein Informationenn .						
6167	Diese Wochenende , ich wollte nach Stadt Y fahren mit dem Zug , ich habe ein Nacht in ein Hotel reserviert aber ich kann nicht , weill ich habe ein Wichtig Termin mit mein Schef in der Tag die mein reise , ich wollte dich fragen ob die Fahrkarte haben möchte und in mein platz fahren ?	weill	129	134		 weil	
6167	Diese Wochenende , ich wollte nach Stadt Y fahren mit dem Zug , ich habe ein Nacht in ein Hotel reserviert aber ich kann nicht , weill ich habe ein Wichtig Termin mit mein Schef in der Tag die mein reise , ich wollte dich fragen ob die Fahrkarte haben möchte und in mein platz fahren ?	Wichtig	148	155		wichtig	
6167	Diese Wochenende , ich wollte nach Stadt Y fahren mit dem Zug , ich habe ein Nacht in ein Hotel reserviert aber ich kann nicht , weill ich habe ein Wichtig Termin mit mein Schef in der Tag die mein reise , ich wollte dich fragen ob die Fahrkarte haben möchte und in mein platz fahren ?	Schef	172	177		Chef	
6167	Diese Wochenende , ich wollte nach Stadt Y fahren mit dem Zug , ich habe ein Nacht in ein Hotel reserviert aber ich kann nicht , weill ich habe ein Wichtig Termin mit mein Schef in der Tag die mein reise , ich wollte dich fragen ob die Fahrkarte haben möchte und in mein platz fahren ?	reise	198	203		Reise	
6167	Diese Wochenende , ich wollte nach Stadt Y fahren mit dem Zug , ich habe ein Nacht in ein Hotel reserviert aber ich kann nicht , weill ich habe ein Wichtig Termin mit mein Schef in der Tag die mein reise , ich wollte dich fragen ob die Fahrkarte haben möchte und in mein platz fahren ?	platz	271	276		Platz	
6168	Ich schenke dich diese Fahrkarte Zum reisen und können die Kultur die Stadt Y. Alles Liebe .	Zum	33	36		zum	
6168	Ich schenke dich diese Fahrkarte Zum reisen und können die Kultur die Stadt Y. Alles Liebe .	reisen	37	43		Reisen	
6169	Stefan						
6170	Liebe Julia : Wie geht es dir ?						
6171	Alesclar deinen Famelien !	Alesclar	0	8		Alles klar	
6171	Alesclar deinen Famelien !	Famelien	16	24		Familien	
6172	Was deinen Neue ?						
6173	Ich habe dich vermisst , ich warte unser Treffen , immer ich denk an dich .						
6174	Ich wollte dich sagen in diese Wochenende ich fahre für zwei Tage nach Frankreich aber ich habe mein Hund ich kann nicht nehmen ich wollte dich fragen ich lasse ihn bei dir weill er braucht streichen und spatsseren mit ihn .	weill	173	178		weil	
6174	Ich wollte dich sagen in diese Wochenende ich fahre für zwei Tage nach Frankreich aber ich habe mein Hund ich kann nicht nehmen ich wollte dich fragen ich lasse ihn bei dir weill er braucht streichen und spatsseren mit ihn .	spatsseren	204	214		spazieren	
6175	Ich warte dein Informationen schik mir ein E-Mail oder ruf mich .	schik	29	34		schick	
6176	AuWiedehören Stefan	AuWiedehören	0	12		Auf Wiederhören	
6177	Hallo Julia , Ich bin einmal .	Ich	14	17		ich	
6178	Ich habe ein Job Tamin in den Irak , nächst wochende , und Ich kann nicht allein MEINE Rois lassen .	Job	13	16		Jobtermin	
6178	Ich habe ein Job Tamin in den Irak , nächst wochende , und Ich kann nicht allein MEINE Rois lassen .	Tamin	17	22		Jobtermin	
6178	Ich habe ein Job Tamin in den Irak , nächst wochende , und Ich kann nicht allein MEINE Rois lassen .	wochende	44	52		Wochenende	
6178	Ich habe ein Job Tamin in den Irak , nächst wochende , und Ich kann nicht allein MEINE Rois lassen .	Ich	59	62		ich	
6179	Bitte , können Sie einmal fur tag in meine Haus gehen , fur check ob alles ist ok ?	tag	30	33		Tag	
6179	Bitte , können Sie einmal fur tag in meine Haus gehen , fur check ob alles ist ok ?	fur	56	59		für	
6180	Es hat , wasser und essen für zwei tag .	wasser	9	15		Wasser	
6180	Es hat , wasser und essen für zwei tag .	essen	20	25		Essen	
6180	Es hat , wasser und essen für zwei tag .	tag	35	38		Tage	
6181	und Sie haben nich problem .	nich	14	18		nicht	
6181	und Sie haben nich problem .	problem	19	26		Problem	
6182	Aber Sie Darfen telefonieren für mich .	Darfen	9	15		dürfen	
6183	Vieb Grüße Stefan	Vieb	0	4		Viele ODER Liebe	
6184	Leibe Julia , wie geht es dier ?	dier	26	30		dir	
6185	Ich gekauft eine Fahrkarte für einen Wochenendausflug zum Stat X , in Ägypten , aber ich kann nicht fahren , also , Ich verschenke für dier , ob du möchtest die Fahrkarte haben .	Ich	116	119		ich	
6185	Ich gekauft eine Fahrkarte für einen Wochenendausflug zum Stat X , in Ägypten , aber ich kann nicht fahren , also , Ich verschenke für dier , ob du möchtest die Fahrkarte haben .	dier	135	139		dir	
6186	die Einschiffung ist 12/02 in Stadt Y , 16:00 Uhrs , direkte ( von Stat X. der Hotel ist vier Stern , und Sie haben gut server .	die	0	3		Die	
6186	die Einschiffung ist 12/02 in Stadt Y , 16:00 Uhrs , direkte ( von Stat X. der Hotel ist vier Stern , und Sie haben gut server .	der	75	78		Der	
6186	die Einschiffung ist 12/02 in Stadt Y , 16:00 Uhrs , direkte ( von Stat X. der Hotel ist vier Stern , und Sie haben gut server .	server	120	126		Sevice	
6187	Viele Grüße Stefan						
6188	Liber Michael , Wie gehet es dir ?	Liber	0	5		Lieber	
6188	Liber Michael , Wie gehet es dir ?	Wie	16	19		wie	
6188	Liber Michael , Wie gehet es dir ?	gehet	20	25		geht	
6189	Ich höffe , dass du viel Zeit hast und schlage dir einen Wochenendausflug vor .	höffe	4	9		hoffe	
6190	Leider , kann ich nicht mit dir fahren .						
6191	Am letzte Woche habe ich einen Wochenendticket eingekauft um einen Ausflug nach Stadt X am nächste Samstag mache .						
6192	Aber wegen einer schwere Krankheit meiner Tochter , muss ich mich um meinen beiden Enkelinen kümmern .	Enkelinen	83	92		Enkelinnen	
6193	Vielleicht hast du Lust um dise schöne Stadt zu besuchen ?	dise	27	31		diese	
6194	Mit freundliche Grüße !						
6195	Dein Stefan						
6196	Liebe Julia , Ich habe eine Fahrkarte für einen Busausflug nach Stadt X gekauft , aber kann nicht leider fahren .	Ich	14	17		ich	
6197	Meine Schwester hat der Datum ihres Hochzeits für die nächste Woche gewechselt und ich muss dort sein .						
6198	Möchtest du fahren ?						
6199	Es gibt das Möglichkeit dass du mit deinem Mann fährst .						
6200	Die Fahrkarte ist für der letzte Woche des Dezembers , so antwort mir bitte schnell , ob du fahren möchtest .						
6201	Viele Grüße Stefan						
6202	Liebe Julia , wir geht es dir ?						
6203	Mir geht ´s gut .						
6204	Ich habe eine Fahrkarte für einen Wochenendausflug gekauft , aber ich kann leider nicht fahren , weil ich ein Spielt habe .	Spielt	110	116		Spiel	
6205	Also ich wollte nach Spanien fahren .						
6206	In 2 Wochen am Samstag 19 .						
6207	Mai um 13h10 .						
6208	Ich habe eine Fahrkarte für einen Wochenendausflug gekauft , um nichst.Glücklicherweise bist du da .	nichst.Glücklicherweise	64	87		nichts. Gkücklicherweise	
6209	Deswegen frage ich , ob du meine Fahrkate haben möchtest .	Fahrkate	33	41		Fahrkarte	
6210	Das ein Geschenk für dich Ha , ich hatte fast vergessen , meine Fahrkate läuft nur 3 tags ab .	Fahrkate	64	72		Fahrkarte	
6210	Das ein Geschenk für dich Ha , ich hatte fast vergessen , meine Fahrkate läuft nur 3 tags ab .	tags	85	89		Tage	
6211	Tschüss !!!						
6212	Stefan						
6213	Stadt X , 19.01.2012 Sehr geehrte Damen und Herren , ich suche eine neue Wohnung in Stadt X. Für mich ist wichtig die Wohnung an Zentrum , weil ich an der Staat arbeite .						
6214	Ich möchte eine Große Wohnung mit 4 Zimmer .						
6215	Die Wohnung muss neue Küche haben .						
6216	Ein groß Balkon suche ich für meine Wohnung auch , .						
6217	weil ich Pflanzen habe .						
6218	Wie viel kostet ist die Miete ?						
6219	Ist die Miete Kalt oder Warm ?	Kalt	14	18		kalt	
6219	Ist die Miete Kalt oder Warm ?	Warm	24	28		warm	
6220	Wir viel Kostet ist der Abstand und NebenKosten ?	Kostet	9	15		kostet	
6220	Wir viel Kostet ist der Abstand und NebenKosten ?	NebenKosten	36	47		Nebenkosten	
6221	.						
6222	Können Sie Bitte mir anrufen , wenn Sie eine Wohnung für mich finden .	Bitte	11	16		bitte	
6223	Mit freundlichen Grüßen Stefan						
6224	Sehr geehte Damen und Herren , 26.01.2012 im Tageblatt habe ich Ihre Anzeig gelesen .	geehte	5	11		geehrte	
6225	Ich interessiere mich sehr das Wohnung .						
6226	Ich habe lange Zeit einen neuen Wohnung suche .						
6227	Ich bin verheiratet und habe ich 3 Kinder .						
6228	Wir arbeiten bis 4:00 Uhr .						
6229	Wir suchen einen neuen Wohnung groß hat fünf Zimmer .						
6230	Küchen un Bad mit Balkon oder eine Garten .	un	7	9		und	
6231	Und neh in die Stadt .	neh	4	7		nah	
6232	Aber ich möchte die Miete und nebengusten nicht zu teuer sein bis 600 € .	nebengusten	30	41		Nebenkosten	
6233	Ich warte auf Ihre Antwortet .						
6234	Mit freundlichen Grüßen .						
6235	Müller Stefan						
6236	Stadt X 19-01 - ´12 Sehr geeherte Damen und Herren , ich bin Frau Meier , 40 Jahre alt , geschiedene , ohne Kinder .	geeherte	25	33		geehrte	
6237	Ich suche schön lange Zeit eine Wohnung aber so einfach ist nicht !	schön	10	15		schon	
6238	Das wegen brauche ich euere hilfe !	Das	0	3		Deswegen	
6238	Das wegen brauche ich euere hilfe !	wegen	4	9		Deswegen	
6238	Das wegen brauche ich euere hilfe !	hilfe	28	33		Hilfe	
6239	Ich suche eine gemütlich Wohnung nicht zu groß , 1 Zimmer , Küche , Bad und wenn möglich ist mit Balkon .						
6240	Miete nicht zu hoch !						
6241	300 Euro warm monatlich wäre ideal für mich .						
6242	Ich freue mich auf euere Antwort .						
6243	Mit freundlichen Grüße Meier Maria						
6244	19.01.2012 Sehr geehrte Damen und Herren , ich suche eine Wohnung .						
6245	Ich bin verheiratet und habe drei Kinder .						
6246	Meine Wohnung ist Klein und möchte ich umzehen .	Klein	18	23		klein	
6246	Meine Wohnung ist Klein und möchte ich umzehen .	umzehen	39	46		umziehen	
6247	Können Sie mir helfen ich möchte 4 Zimmer Mit Balkon und Garage .	Mit	42	45		mit	
6248	Aber die Miete nicht viel hoch .						
6249	Weil ich nicht arbetet Kann ich nich über 700 € besahlen Ich freu mich Wenn Sie mir finden Mit freundliche Grüße Eva Winkelmann	arbetet	15	22		arbeite	
6249	Weil ich nicht arbetet Kann ich nich über 700 € besahlen Ich freu mich Wenn Sie mir finden Mit freundliche Grüße Eva Winkelmann	Kann	23	27		kann	
