SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
4993	Spero che per qualche tempo sará meglio !	sará	28	32		sarà	
4994	Ti baccio e saluto tutta la tua famiglia !	baccio	3	9		bacio	
4995	Eva						
4996	27-03-2010 Città X Cara Roberta , Non ho visto te da molto tempo .	Non	34	37		non	
4997	Come stai ?						
4998	Spero che tu e il tuo marito state bene .						
4999	Ricordo che noi abbiamo passato tutte le giorne insieme in Città X ?						
5000	Io voglio scrivere per te qualche parole .						
5001	Io sto molto bene , anche la mia famiglia sta bene .						
5002	Domani Io comincerò il mio nuovo lavoro in banco .						
5003	Sono nervosa .						
5004	L' estate scorso sono stata in Città Y per la vacanze .						
5005	Io ho visitato la città , ho pranzato nel ristorante e ho conosciuto molti interesanti italiani amici Ciao , baci !	interesanti	75	86		interessanti	
5006	Maria						
5007	Ciao Marco !						
5008	É passato tanto tempo dal nostro l' ultimo incontro .	É	0	1		È	
5009	Io sto bene .						
5010	Ho cambiato il lavoro .						
5011	Al momento sto lavorando nella Bance di Città X , sono una assistente .						
5012	Sono veramente contenta .						
5013	Lavoro va benissimo .						
5014	Vedendo che tu ariverai la prossima settimana a Città X , ti propongo un incontro .	ariverai	15	23		arriverai	
5015	Ci possiamo vedere lunedi pomeriggio verso le 17 al bar """" Grigio """" .	lunedi	19	25		lunedì	
5016	Fammi sapere se ti sta bene .						
5017	Un abraccio forte .	abraccio	3	11		abbraccio	
5018	Ti saluto Maria						
5019	Città X 27.03.2010						
5020	Cara Amelia Io sto bene , anche la mia famiglia sta bene .						
5021	Solo il mio figlio maggiore si è sposato Adesso abita con la sua moglie a Città X .						
5022	L' anno scorso siamo stati in vacanza a Egitto .						
5023	Allora è gia primavera e abbiamo molte cose da fare in giardino .	gia	9	12		già	
5024	Nei ultimi giorni abbiamo biancato la nostra casa .						
5025	Ho molte cose da racontare a te .	racontare	17	26		raccontare	
5026	Nei prossimi giorni cercherò di telefonarti .						
5027	Magari possiamo vederci al' estate Intanto Cari Saluti Maria	al'	24	27		all'estate	
5027	Magari possiamo vederci al' estate Intanto Cari Saluti Maria	estate	28	34		all'estate	
5027	Magari possiamo vederci al' estate Intanto Cari Saluti Maria	Cari	43	47		cari	
5028	Cara Anna , Io sto bene è spero che anche tu stia bene .	Io	12	14		io	
5028	Cara Anna , Io sto bene è spero che anche tu stia bene .	è	24	25		e	
5029	Sono molto contenta è felice ma ho tanto da fare .	è	20	21		e	
5030	Sai che devo lavorare molto .						
5031	Fra un mese devo andare in Città X per fare un esame importante .						
5032	Purtroppo non posso andare in Italia .						
5033	Forse tu vieni da me ?						
5034	Ti faccio vedere i posti molto interessanti : le città che mi piacciono .						
5035	Aspetto la tua telefonata .						
5036	Ciao e a presto Maria						
5037	Carissimo Luca , non ci vediamo da tanto tempo , allora ci manchi da morire .						
5038	Vorremmo vederti al piu presto , speriamo sia possibile fra qualche mese , quando avremo le vacanze , verso quindici agosto .	piu	20	23		più	
5039	Cosi vedremo te e la tua bella città Napoli .	Cosi	0	4		Così	
5040	Da noi niente novità .						
5041	Lavoriamo sempre in quella panetteria , poi sempre di notte , ogni giorno 10 ore .						
5042	Comunque il lavoro bene Anche se siamo gia abbastanza stanche , ci sentiamo bene .	gia	39	42		già	
5043	Tu invece come stai ?						
5044	Quando ci vediamo , devi raccontare tutto .						
5045	Ti salutiamo e mandiamo tantissimi baci .						
5046	A presto Maria e Eva						
5047	Cara Anna , grazie della tua lunga lettera .						
5048	Ho letto con grande interesse tue notizie .						
5049	Io adesso sto bene , mia malatia é passata e speró che non torna più .	é	33	34		è	
5049	Io adesso sto bene , mia malatia é passata e speró che non torna più .	speró	45	50		spero	
5050	In lavoro c' è sempre molto da fare , non c' è possibilita di andare adesso in ferie . menomale che ho fatto già vacanze in quest' anno .	possibilita	47	58		possibilità	
5050	In lavoro c' è sempre molto da fare , non c' è possibilita di andare adesso in ferie . menomale che ho fatto già vacanze in quest' anno .	menomale	87	95		meno male	
5051	In Egitto erá meraviglioso : sole , mare .	erá	10	13		era	
5052	Ho fatto molte foto e forze nella prossima settimana te le mando .	forze	22	27		forse	
5053	Aspetto tua lettera , tanti saluti Maria						
5054	Città X 29.Marzo 2010 Ciao Max Va bene , ed la famiglia è tout a posto ?	29.Marzo	8	16		29. marzo	
5055	Sono in forma ed ma famiglia anchè .	anchè	29	34		anche	
5056	Dal 26 .						
5057	Maggio vado a vacanze a Città Y per una settimana .	Maggio	0	6		maggio	
5058	A presto Salutì Michele	Salutì	9	15		Saluti	
5059	Città X , 29 .						
5060	Marzo 2010 Caro Giovanni come stai ?						
5061	Da due anni non ci siamo più visti .						
5062	Io sto molto bene , come anche mia famiglia .						
5063	Il lavoro mi piace molto .						
5064	Attualmente sto faccendo un corso in italiano a livello A2 .	faccendo	16	24		facendo	
5065	In febbraio eravamo una settimana à Città X per sciare .	à	34	35		a	
5066	Senti Giovanni , vorrei fare con te un appuntamento per incontrarci .						
5067	Fammi sapere quando avresti tempo .						
5068	Per me andrebbe bene il lunedi prossimo , cioè lundi di pasqua .	lunedi	24	30		lunedì	
5068	Per me andrebbe bene il lunedi prossimo , cioè lundi di pasqua .	lundi	47	52		lunedì	
5069	Con tanti cari saluti e buona pasqua Michele						
5070	Ciao Antonio , come stai ?						
5071	Io sto bene .						
5072	Ho cominciato il mio lavoro a Città X .						
5073	Con i colleghi vado d' accordo , sono molto gentili .						
5074	Lunedi scorso sono andata a Città X .	Lunedi	0	6		Lunedì	
5075	C' era il sole e ho mangiato tre gelati .						
5076	Al mercato ho comprato due camicie blu e una borsa elegante .						
5077	Sono andata in macchina quindi ho fatto una sosta a Città X e a Città X .						
5078	Non amo viaggiare con il treno .						
5079	Vorrei fare una festa il sabato prossimo .						
5080	Tu hai tempo ?						
5081	Puoi chiamarmi ?						
5082	Vado a prenderti alla stazione .						
5083	Allora a presto - mi farebbe molto piacere rivederti !						
5084	Maria						
5085	Cara Lucia sono in vacanze , in Sardegna , La isola e fantastica , e io penso a te .	,	41	42		.	
5085	Cara Lucia sono in vacanze , in Sardegna , La isola e fantastica , e io penso a te .	e	52	53		è	
5086	La nostra familia non devo fare le vacanze insième .	familia	10	17		famiglia	
5086	La nostra familia non devo fare le vacanze insième .	insième	43	50		insieme	
5087	Ma io fatto delle belle fotografie .						
5088	Pensato di incontrati verso le 20 agosto .						
5089	Puoi chiamarmi dopo il 30 . maggio , si va bene per te ?						
5090	Allora spero tutto va bene .						
5091	Ah mi dimenticate qual cose ... voglio non più lavorare ...						
5092	Penso da stare qui a Sardegna ... Allora cara saluti Maria						
5093	Ciao Carla come stai ?						
5094	Spero che tutto va bene !						
5095	Io sto molto bene , sono in vacanza al mare .						
5096	La settimana scorsa , ho avuto troppo da fare in ufficio e non ho dormito bene .						
5097	Ma ho avuto dei colleghi gentili che hanno aiutarmi .						
5098	Normalmente , il mio lavoro mi piace e non è stressante così .						
5099	Senti , vengo a Città X in settembre .						
5100	Sei lì dal 9 al 14 ?						
5101	Scrivimi una e-mail si tu hai voglia e tempo per vederci .						
5102	Sarebbe superba !						
5103	Tanti saluti e bacci , a presto Maria	bacci	15	20		baci	
5104	Cari amici , Sono qui in Città X per fare un corso di italiano .	Sono	13	17		sono	
5105	Vivo in una camera molto carina .						
5106	Non è grande .						
5107	Ma e molto comodo .	e	3	4		è	
5108	La nostra insegnante si chiama Maddalena e ha trenta anni .						
5109	Ieri abbiamo visitato la Monumento X Poi siamo andati in una pizzeria .						
5110	Il tempo era bello , cosicché ci siamo messi fuori .						
5111	Già ho trovato qualche amico italiano .						
5112	Tornerò a Città X il 4 luglio .						
5113	Tanti cari saluti Maria						
5114	Ciao caro Alessandro come va ?						
5115	Io sto bene , anzi benissimo .						
5116	Hieri sera sono ritornato dalle miei vacanze .	Hieri	0	5		Ieri	
5117	Avevo tre settimane libero .						
5118	Sono andata in Corsica , in Sardegna e in Sicilia .						
5119	In ogni posto una settimana .						
5120	Era bellissimo , il tempo , il mare , tutto !						
5121	Ti ho portato qualce regalino , per questo ci dobbiamo vedere al più presto .	qualce	14	20		qualche	
5122	Cosa dici , mercoledi sera ?	mercoledi	12	21		mercoledì	
5123	Ti va bene ?						
5124	mangeremmo un piatto di pasta , tipica sarda , ce ho imparato a cucinare .						
5125	: ) E dopo ti farò vedere alquni foto .						
5126	D' accordo ?						
5127	Aspetto la tua risposta .						
5128	Tanti cari saluti e sole di vacanza , tua Maria						
5129	29.05.10						
5130	Cara Nicia Come stai ?						
5131	Come stiamo la tua famiglia ?						
5132	Io sto bene .						
5133	Prosimo domani vado in Vacanza a Città X .	Prosimo	0	7		Prossimo	
5133	Prosimo domani vado in Vacanza a Città X .	Vacanza	23	30		vacanza	
5134	Per tre giorni .						
5135	Domani vado lavorare con treno .						
5136	Normalmente vado con l' auto .						
5137	Saluta Maria						
5138	Caro Mario Come stai ?						
5139	Da noi è tutto posto pero a lavoro è veramente difficile negli ultimi tempi .	pero	21	25		però	
5140	E anche la nostra famiglia stanno molto bene .						
5141	A presto !						
5142	Cari saluti Maria e Michele						
5143	Caro Luca , Spero che tutto va bene per te .	Spero	12	17		spero	
5144	Fa tanto tempo che non ti ho scritto e visto .						
5145	Io , adesso , mi sento meglio .						
5146	Come lo sai , avevo qualche problema con miei genitori .						
5147	Adesso vivo in Svizzera a Città X , ho trovato lì un nuovo lavoro .						
5148	Mi piace veramente , non vedo l' ora quando lavoro .						
5149	Sono ingegnere al CSCS E tu che cosa fai adesso ?						
5150	Suppongo che sia ancora a lavorare a IBM , mi sbaglio ?						
5151	Sarebbe una buona idea se potremmo rivederci , non pensi ?						
5152	Questo è il mio nuovo numero di telefono : 0345-11111111 , chiama mi .						
5153	Vorrei veramente parlare di nuovo con te .						
5154	Magari potremmo incontrarci il mese prossimo .						
5155	A più tardi , spero , Michele						
5156	Città X , 29.5.10 Ciao Francesco Come stai ?						
5157	Quando ci siamo visti l' ultima volta ?						
5158	Io adesso sto studiando .						
5159	Se tutto va bene andrò dopo al ospedale a lavorare Ma mi piace molto anche studiare .						
5160	Al momento sono in vacanza a Città X .						
5161	È molto bello .						
5162	Il tempo è ottimo è la gente molto simpatice .	è	18	19		e	
5163	Spero incontrarti presto .						
5164	Ti faccio sapere quando ritorno così ci vediamo subito .						
5165	Cari saluti e a presto Maria						
5166	Città X , 29.05.2010						
5167	Ciao Flaviano , È già tanto tempo che non abbiamo più sentito .	È	16	17		è	
5168	Come stai ?						
5169	Spero bene !						
5170	Io sto benissimo , l' ultimo mezzo anno sono stata nel ticino .	ticino	55	61		Ticino	
5171	Ho lavorato come ragazza alla pare per imperare l' italiano .						
5172	Se hai voglia ci possiamo incontrare a Città X in due settimane ?						
5173	Andrò a Città X per tre giorni con gli amici .						
5174	Fammi saperlo !						
5175	Spero a presto .						
5176	Tanti saluti , Maria						
5177	Città X , 29.5.10 Caro Marco .						
5178	Come stai ?						
5179	Io sto bene .						
5180	Anche la mia famiglia sta bene .						
5181	I miei genitori sono andati in vacanza per due settimane , che fortuna che hanno .						
5182	: ) Mio fratello lavora tutto il giorno , e deve studiare tanto per l' esame , e poi va sempre in giro con la sua nuova ragazza .						
5183	E come stanno i tuoi ?						
5184	Io lavoro ancora in Città Y come la ragazza alla pari , e mi piace tanto .						
5185	Sono in una bellissima famiglia e Città X é troppo bello .	é	42	43		è	
5186	E tu , che cosa fai adesso ?						
5187	Fammi sentire !						
5188	Tanti e cari saluti .						
5189	Maria-image-						
5190	Ciau Raissa 29.5.2010 Come va ?	Ciau	0	4		Ciao	
5191	Io sto molto bene .						
5192	Per fortuna il mio frattelo sta meglio .	frattelo	19	27		fratello	
5193	Lui ha ancora mal di schiena , ma non troppo .						
5194	Io penso che lui viene mai piu con noi in vacanza .	piu	27	30		più	
5195	Ma io credo tra 1 anno lui riede di questo vacanza .						
5196	Comera il tuo nuovo posto di lavoro .						
5197	La mia signora é un po noiosa .	é	15	16		è	
5197	La mia signora é un po noiosa .	po	20	22		po'	
5198	Quando a incontriamo ?						
5199	Al prossimo Tanti saluti Maria						
5200	Carissimi Adesso sono da tre giorni a Città X .	Carissimi	0	9		Carissimi	
5201	Fa sembre bel tempo et la scuola é molto moderna .	sembre	3	9		sempre	
5201	Fa sembre bel tempo et la scuola é molto moderna .	é	33	34		è	
5202	La mia insegnante é giovane viene da Città Y e parla veloce come voi .	é	18	19		è	
5203	In corso siamo in quinque uno spagnolo , tre svizzere et una bella ragazza di Città Z .	quinque	18	25		cinque	
5204	Farò l' esame B2 alla fine de lo corso .						
5205	Doppo le lezione usciamo insieme e la settimana prossima partiremmo per il mare .	Doppo	0	5		:	
5206	Ci vediamo .						
5207	Cari saluti Maria						
5208	Città X , 29.maggio 2010 Cari Rocco e Antonio , spero che stiate bene .						
5209	Io sto qui a Città X .						
5210	Vivo in una famiglia nei dintorni di Città X e sto facendo un corso d' italiano .						
5211	Oggi abbiamo imparato quando e come si deve usare il conditionale .	conditionale	53	65		condizionale	
5212	Mi piacerebbe di sapere già tutto .						
5213	Sapete che cosa mi piace di più ?						
5214	Nel tempo libero andiamo a fare la spese o usciamo per andare a ballare in discoteca .						
5215	Una volta siamo andati a Città Y per vedere il torre .						
5216	Era veramento un bel giorno .						
5217	Ci vediamo presto .						
5218	Cari saluti , Maria						
5219	Ciao Franca , Luca e Remo Come state ?						
5220	Due settimane fa ho cominciato il corso d' italiano a Città X .						
5221	Il livello non è alto .						
5222	Ma i participanti e anche l' insegnante sono bellissimi persone .	participanti	5	17		participianti	
5223	È molto divertente .						
5224	Nel tempo libero visitiamo la bella città .						
5225	Mi piaciono i palazzi vecchii e i piccoli e grandi ponti .						
5226	L' insegnante ci ha consigliato dove possiamo mangiare bene .						
5227	Rimango a Città X fino al 24 . agosto .						
5228	Spero di vedervi in questo periodo .						
5229	Abito in un apartamento e cosi ho posto per voi .	apartamento	12	23		appartamento	
5229	Abito in un apartamento e cosi ho posto per voi .	cosi	26	30		così	
5230	Venite a trovarmi .						
5231	Tanti saluti Michele						
5232	Città X , 29.5.2010 Cara Claudia , caro Giuseppe La settimana scorsa è finalmente comminciato il mio corso d' italiano a Città X .	comminciato	82	93		cominciato	
5233	Nel corso siamo solo cinque studenti : due tedeschi , una svedese , un brasiliano ed un japonese .	japonese	88	96		giapponese	
5234	È molto divertente sentire l' italiano con gli accenti completamente diversi .						
5235	Seguo il corso solamente la mattina .						
5236	Il pomeriggio è libero .						
5237	Così ho già avuto tempo per visitare il Monumento X , Monumento Y e Monumento Z .						
5238	Sono anche andata al mare , ho preso il treno per Città Y .						
5239	Allora , ci vediamo fra una settimana !						
5240	Tanti saluti Maria						
5241	Ciao a tutti ! come state ?	come	15	19		Come	
5242	Io sto bene .						
5243	Non ho problemi I miei genetori stanno anche bene .	genetori	23	31		genitori	
5244	Papa lavora un può tanto , ma lui vuole .	Papa	0	4		Papà	
5245	I fratelli stanno benissimo .						
5246	Michele va alla scuola (Lui non vuole andare , dice che la insegnante e scema ) é Francesco fa questi giorni la maturita é doppo va studiare a Città X .	(Lui	23	27		(lui	
5246	Michele va alla scuola (Lui non vuole andare , dice che la insegnante e scema ) é Francesco fa questi giorni la maturita é doppo va studiare a Città X .	é	80	81		e	
5246	Michele va alla scuola (Lui non vuole andare , dice che la insegnante e scema ) é Francesco fa questi giorni la maturita é doppo va studiare a Città X .	maturita	112	120		maturità	
5246	Michele va alla scuola (Lui non vuole andare , dice che la insegnante e scema ) é Francesco fa questi giorni la maturita é doppo va studiare a Città X .	é	121	122		e	
5246	Michele va alla scuola (Lui non vuole andare , dice che la insegnante e scema ) é Francesco fa questi giorni la maturita é doppo va studiare a Città X .	doppo	123	128		dopo	
5247	Ho cambiato la casa mia .						
5248	Non ci sono più a Città Y .						
5249	Adesso abito (comme prima ) a Città Z .	(comme	13	19		(come	
5250	E lavoro di nuovo a Città X .						
5251	Il ufficio in Città X e bello , anche vicino alla stazione .	e	22	23		è	
5252	Ci vediamo questo anno una volta ?						
5253	tanti saluti , Maria	tanti	0	5		Tanti	
5254	11.06.10						
5255	Ciao Paulo , Come stai ?						
5256	Io sto molto bene , l' estate è arivata ! ! ! Mia famiglia sta anche bene però mio fratello è un po malato ...	po	97	99		po'	
5257	Io lavoro ancora alla Posta Svizzera a Città X allo sportello e mi piace tanto .						
5258	Mio capo e veramente bravo e gentile .	e	9	10		è	
5259	Sono contenta del mio posto di lavoro .						
5260	A presto Cari saluti Maria						
5261	Caro Piero , come vai ?						
5262	Fa un momento che non ti ho scritto , mi dispiace .						
5263	Oggi ti scrivo di Città X - figurati : sono in Italia .						
5264	In Città X , c' è una scuola di lingue straniere , allora ho la possibilità di imparare l' italiano : la lingua , mi piace tanto .						
5265	Posso incontrare molti persone veramente gentili .						
5266	Per la scuola , abbiamo un sacco da fare ma il professore è molto simpatico .						
5267	È un signore di buon umore con i capelli grigi .						
5268	Stasera andrò mangiare uno bello gelato al ristaurante .	ristaurante	43	54		ristorante	
5269	Un abbraccio , Maria						
5270	Cara Anna , come sai sono in Italia adesso , a Città X .						
5271	Sto facendo un corso di lingua italiana .						
5272	Mi piacono molto queste lezione perché tutto il tempo devo parlare solo italiano .	piacono	3	10		piacciono	
5273	Dopo una settimana cominciavo a pensare anche in questa lingua .						
5274	La nostra insegnante è molto simpatica .						
5275	Lei è studentessa e ha ventitre anni .	ventitre	23	31		ventitré	
5276	C' sono dieci persone in mio gruppo , ma di Polonia sono solo io .						
5277	Non mi credi : due ragazze sono di Giappone !						
5278	Tutte le persone sono simpatiche e anche dopo il corso passiamo il tempo libero insieme .						
5279	Visitiamo la cittá , assaggiamo i piatti tipici italiani e parliamo italiano certamente .	cittá	13	18		città	
5280	Spero che incontriamoci dopo finire il mio corso .						
5281	Baccione Maria	Baccione	0	8		bacione	
5282	Cari amici Da alcuni giorni siamo a Città X(io è i miei nuovi amici della Germania ) per fare un corso di italiano .	è	47	48		e	
5283	Stiamo seguendo un corso di letteratura è ogni giorno stiamo imparando le nuove cose .	è	40	41		e	
5284	Sopratutto mi piace antino è devo dire che l' altri anche piacano questo periodo .	è	27	28		e	
5285	La nostra insegnante si ciama Maria Rossi è viene di Sicilia .	ciama	24	29		chiama	
5285	La nostra insegnante si ciama Maria Rossi è viene di Sicilia .	è	42	43		e	
5286	E una dottoressa di letteratura .	E	0	1		È	
5287	Di solito facciamo tre , quatro ore di corso , in seguito andiamo visitare città .	quatro	25	31		quattro	
5288	Mi piaccano monumenti di Città X , le chiese , stradine tortuose .						
5289	Per ora vi abraccio !	abraccio	11	19		abbraccio	
5290	A presto ...						
5291	Ciao Anna !						
5292	Come stai ?						
5293	Noi siamo a Città X .						
5294	Io e Michele faciamo qui corso di italiano lingua e scuola .	faciamo	13	20		facciamo	
5295	Abiamo tanto lezioni , dove scriviamo e altre dove parliamo italiano .	Abiamo	0	6		Abbiamo	
5296	Nostre insegnante e bella ragazza .	e	18	19		è	
5297	Si chiama Maria .						
5298	Lei e molto inteligente .	e	4	5		è	
5298	Lei e molto inteligente .	inteligente	12	23		intelligente	
5299	Quando non c' è lezioni abiamo tempo libero per noi .	abiamo	24	30		abbiamo	
5300	Dalla mattina fina a sera visitiamo città .						
5301	Città X e bellissima .	e	8	9		è	
5302	Il tempo a Città X e molto bene , sempre sole .	e	19	20		è	
5303	Monumento X e nostro migliore posto a città .	e	12	13		è	
5304	Cordiali saluti , da presto Maria						
5305	Ciao Laura , Come stai ?	Come	13	17		come	
5306	Sono contenta , perché sono stata in America due settimane .						
5307	Ho visto tante cose interessante .						
5308	Spetto , che sei anche contenta .						
5309	Come va il tuo lavoro ?						
5310	Lavoro ogni giorno , ma mio lavoro mi piace .						
5311	Spetto , che hai tempo libero la prossima settimana , perché la prossima settimana è il mio compleanno e vorrei festeggiare con te!						
5312	Ciao e à presto , Maria	à	7	8		a	
5313	Ciao Viki , non vediamo da molto tempo , perché sei in Nuova Zealanda .	Zealanda	61	69		Zelanda	
5314	Come stai ?						
5315	Oggi non sto molto bene , perché ho avuto un grande concerto ieri sera .						
5316	Mia bocca sono molte dolente di suonare il sassofono .						
5317	Vado alla scuola ancora , poco difficile ... ma ho scritto mia ultima clausura per questo anno ieri mattina .						
5318	Mia familia sta molto bene anche .	familia	4	11		famiglia	
5319	Lex va alla scuola di cane .						
5320	Ho diventato tante gentile .						
5321	Vederemo alla fine dell' anno .						
5322	Arriverò all' aeroporto di Città X .						
5323	Mi prenderai ?						
5324	Tanti saluti e un grande baci Maria						
5325	Ciao la mia cara Letizia , -image- Abbiamo vacanze !						
5326	Bellissimo !						
5327	Come stai e dove vai in vacanza ?						
5328	Allora , sono in Italia con il mio curso d' italiano , in Città X , come tu e ta famiglia .	curso	35	40		corso	
5329	Forse ci possiamo incontrare in una gelateria e parliamo ...che cosa pensi ?						
5330	Ti telefonerei !						
5331	Tanti saluti !						
5332	Bacio , Maria-image-						
5333	Cara Anna , Come stai ?	Come	12	16		come	
5334	Spero che tutto va bene con il tuo lavoro .						
5335	Io sto bene .						
5336	Mia sorella era malata fra due giorni e poi non ha potuto andare con mio fratello in Francia per vedere i nostri parenti .						
5337	Era molto triste .						
5338	Mio fratello sta ancora in Francia , ma ritorna a casa domenica .						
5339	Fortunamente miei genitori non sono malati .						
5340	Allora , quando ci incontriamo di nuovo ?						
5341	Che fai sabato sera ?						
5342	Forse possiamo andare al cinema insieme !						
5343	Saluti , Maria						
5344	Cara Maria !						
5345	Come stai ?						
5346	Tutti bene ?						
5347	Non ho sentito niente di te! Alla mia casa va abbastanza bene .						
5348	E cari saluti di Anna .						
5349	La conosci della nostra vacanza nella Puglia .						
5350	Non dimeticherò come siamo andate con la tua macchina .						
5351	Era bellissima .						
5352	Sei una infermiera ancora ?						
5353	Come va il lavoro ?						
5354	Vorresti incontrarmi prossimo anno ?						
5355	Scrivi , quando hai tempo ! un baccio e cari saluti la tua Eva-image-	baccio	31	37		bacio	
5356	Cara Giulia , Come stai ?	Come	14	18		come	
5357	Io sto molto bene .						
5358	Ieri sono ritornata della mia vacanza in Bavaria .						
5359	È stato molto bello .						
5360	Ho abito in un hotel in Città X .						
5361	E tu ?						
5362	Quando vai in vacanza ?						
5363	Perché non vieni a casa mia per fare vacanza ?						
5364	Avrei la fortuna se potremmo incontrare .						
5365	Da , Maria						
5366	Caro Francesco !						
5367	Come stai ?						
5368	Io e la mia famiglia stiamo bene .						
5369	Siamo andati in vacanza in danmarco .	danmarco	27	35		Danmarco	
5370	Ha fatto molto caldo e per questa siamo andati alla spiaggia quasi ogni giorno per nuotare al mare .						
5371	Che cosa fai tu ?						
5372	Vai anche tu in vacanza con la tua famiglia ?						
5373	Se no , possiamo incontrarci .						
5374	Ne sarei molto contenta .						
5375	A presto Michele						
5376	Città X , 03.07.2010						
5377	Ciao Anna !						
5378	Finalmente trovo un po' di tempo per scriverti !						
5379	La mia familia sta bene : zio Michele è allegro e felice anche zia Maria sta bene , Io sono contenta del mio lavoro - ho molto da fare , ma mi piace molto In vacanza sono andata in montagnia - un mio amico ha ci una casa .	familia	7	14		famiglia	
5379	La mia familia sta bene : zio Michele è allegro e felice anche zia Maria sta bene , Io sono contenta del mio lavoro - ho molto da fare , ma mi piace molto In vacanza sono andata in montagnia - un mio amico ha ci una casa .	,	82	83		.	
5379	La mia familia sta bene : zio Michele è allegro e felice anche zia Maria sta bene , Io sono contenta del mio lavoro - ho molto da fare , ma mi piace molto In vacanza sono andata in montagnia - un mio amico ha ci una casa .	montagnia	181	190		montagna	
5380	Scrivi una lettera a me!						
5381	Saluti !						
5382	Tua Eva						
5383	Cari cari amici !						
5384	Io sono a Città X per tre settimane , da dove io faccio un corso di lingua italiana !						
5385	Siamo 8 Persone al corso .	Persone	8	15		persone	
5386	5 Ragazze e 3 Ragazzi .	Ragazze	2	9		ragazze	
5386	5 Ragazze e 3 Ragazzi .	Ragazzi	14	21		ragazzi	
5387	La nostra insegnante si chiama Maria e lei è molto gentile .						
5388	In tempo libero io sono in giro alla città per visitare diversi Musei .	Musei	64	69		musei	
5389	Tanti Salutie a presto Michele	Salutie	6	13		saluti	
5390	Ciao ragazzi !						
5391	Ecco Michele .						
5392	Sono a Città X per fare un corso di italiano .						
5393	Ho imparato tante cose .						
5394	La mia insegnante é Maria .	é	18	19		è	
5395	Mi piace perche C' é sempre molto gentile .	perche	9	15		perché	
5395	Mi piace perche C' é sempre molto gentile .	C'	16	18		c'è	
5395	Mi piace perche C' é sempre molto gentile .	é	19	20		c'è	
5395	Mi piace perche C' é sempre molto gentile .	sempre	21	27		c'è	
5396	Nel corso con me altre ragazzi di Città Y .						
5397	Dopo scuola facciamo sempre qualcosa insieme .						
5398	Per esempio , andiamo in ristorante , in cinema , al bar etc .						
5399	... .						
5400	Allora , alla prossima settimana Tanti saluti Michele						
5401	Caro Tomaso !	Tomaso	5	11		Tommaso	
5402	Sono arrivato a Città X buono .						
5403	Sto facendo qui un corso l' italiano per 3 settimane .						
5404	La vostra insegnante di Sizilia é una molto carina signora .	Sizilia	24	31		Sicilia	
5404	La vostra insegnante di Sizilia é una molto carina signora .	é	32	33		,	
5405	Il corso é per me un po difficile .	é	9	10		è	
5405	Il corso é per me un po difficile .	po	21	23		è	
5406	Siamo insieme 9 personi .						
5407	(3 di Svizzero , 2 di Germania , 4 di Austria ) A Città X ci sono molto per vedere .						
5408	La vostra albergo é buono , si trova nel centro .	é	18	19		po'	
5409	Il tempo fa qualcosa nuvoloso , fa niente .						
5410	Ci vediamo , Saluti Michele !						
5411	Città X 22 novembre 2010 Caro Stefano , cara Beatrice Sono qui a Città X nel corso italiano .						
5412	Segno il corso B1 nella scuola di lingua italiana .						
5413	Impariamo la grammatica italiana e la comprensione auditiva .						
5414	Nel mio corso c' è anchora 5 persone della Francia e 2 giapponese Dopo la lezione visitiamo il Collosseo .	anchora	19	26		ancora	
5414	Nel mio corso c' è anchora 5 persone della Francia e 2 giapponese Dopo la lezione visitiamo il Collosseo .	Collosseo	95	104		Colosseo	
5415	Per questo la guida è l' insegnante della scuola .						
5416	È una signora italiana molto simpatica !						
5417	Si chiama Maria Rossi .						
5418	A presto !						
5419	Michele						
5420	Città X , 20 Novembre 2010 Ciao Simon Come stai , è da tanto tempo che non ci vediamo .						
5421	Sto abbastanza bene anche mia moglie e mia figlia Maria .						
5422	Lavoro in una dita a Città X da sei mesi , mi piace il lavoro è molto interessante Negli ultimi tempi ho lavorato molto , sono andato due volte la settimana alla palestra per fare fitness .	dita	14	18		ditta	
5423	Qualche volta vado al bosco per andare funghi .						
5424	Spero di vederti tra qualche settimana o mese .						
5425	Chiamami o chiamero te al cellulare .	chiamero	11	19		chiamerò	
5426	Tanti salutationi -unreadable -						
5427	Ciao Carla come stai ?						
5428	Abito per tre settimane da mia madre , perchè cerco un altro appartamento in Città X .	perchè	39	45		perché	
5429	La mia madre va anche bene , tutta la famiglia e sano : - ) Lavoro per la ditta Frutiger , vendiamo i macchine per betoniere e lavoro molto , allora non ho molto tempo libero , ma bevo una buona bottiglia di vino con la mia madre la sera oppure il weekend leggo di libri .	e	47	48		è	
5430	In febbraio sono stato in Città X di Bavieria per guardare una partita di calcio e ho fatto un po' vacanze .						
5431	Spero a presto perché in dicembre a Città Y ?						
5432	Saluti Maria						
5433	Ciao Francesco come va ?						
5434	E tua famiglia e tutto va bene ?						
5435	Per la prosima vacanza io vado per due settimane al Città X e asspetta a te .	prosima	7	14		prossima	
5435	Per la prosima vacanza io vado per due settimane al Città X e asspetta a te .	asspetta	62	70		aspetta	
5436	La date 10.03 - 30.03.2011 .						
5437	Come va tua nova proffessione """" patrone """" al ristorante """" Don Bruno """" ?	nova	12	16		nuova	
5437	Come va tua nova proffessione """" patrone """" al ristorante """" Don Bruno """" ?	proffessione	17	29		professione	
